source_group,listing_url,product_url,product_title,brand_guess,species,format,source_tier,source_type,market,status,notes
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/filet-chicken-beef,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/filet-chicken-duck,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/filet-chicken-salmon,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/filet-chicken-veal,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/chicken-soup-carrot-spinach,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-tasty-beef,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-crispy-duck,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-crunchy-chicken,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-sterilised-classic,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kitten-grainfree,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kraut-ruben-hay-cobs,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kraut-ruben-mash,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kraut-ruben-energy,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/forest-meadow,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/shf,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-menu-duck-pumpkin,Josera MEAT LOVERS MENU DUCK WITH PUMPKIN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-menu-beef-potato,Josera MEAT LOVERS MENU BEEF WITH POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-menu-chicken-carrot,Josera MEAT LOVERS MENU CHICKEN WITH CARROT,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-pure-chicken,Josera MEAT LOVERS PURE CHICKEN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-pure-beef,Josera MEAT LOVERS PURE BEEF,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-pure-lamb,Josera MEAT LOVERS PURE LAMB,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-pure-turkey,Josera MEAT LOVERS PURE TURKEY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josera-help-flavogast,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/vital-bucket,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mineral-bucket,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/renal-dog-dry,Josera RENAL DOG DRY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/gastro-dog-dry,Josera GASTRO DOG DRY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/hypoallergenic-dog-dry,Josera HYPOALLERGENIC DOG DRY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/weight-diabetic-dog-dry,Josera WEIGHT & DIABETIC DOG DRY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/heart-dog-dry,Josera HEART DOG DRY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/renal-cat-dry,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/gastro-cat-dry,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/hypoallergenic-cat-dry,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/urinary-cat-dry,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/weight-diabetic-cat-dry,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/senior-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kitten-chicken-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/chicken-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/beef-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/duck-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/turkey-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-game-sauce,JOSIDOG GAME IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-beef-sauce,JOSIDOG BEEF IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-chicken-jelly,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-beef-jelly,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-fish-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-beef-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-chicken-sauce,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-pate-beef,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/natural-salt-plus,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/100-natural-salt,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/help-aminobalancer,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josera-help-myogast-fibre,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josera-help-eucabronchial,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josera-help-gastrorelax,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-pate-finest-mix,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-economy,JOSIDOG ECONOMY,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-kitten,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/senior-0,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-junior-pure-beef,Josera MEAT LOVERS JUNIOR PURE BEEF,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-lovers-junior-chicken-potato,Josera MEAT LOVERS JUNIOR CHICKEN WITH POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/renal-dog-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/weight-diabetic-dog-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/liver-dog-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/liver-dog-dry,Josera LIVER DOG DRY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kitten-beef-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kitten-duck-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kitten-salmon-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kitten-turkey-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/denties-turkey-apple,Josera DENTIES WITH TURKEY & APPLE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/denties-duck-carrot,Josera DENTIES WITH DUCK & CARROT,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/denties-poultry-blueberry,Josera DENTIES WITH POULTRY & BLUEBERRY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-meat-sticks-beef-lamb,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-meat-sticks-chicken-duck,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-meat-sticks-beef,JOSIDOG MEAT STICKS BEEF,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-meat-sticks-lamb,JOSIDOG MEAT STICKS LAMB,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-meat-sticks-chicken,JOSIDOG MEAT STICKS CHICKEN,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-meat-sticks-salmon-trout,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-pate-beef,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-pate-chicken,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-pate-asc-salmon,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josicat-pate-duck,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/renal-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/hypoallergenic-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/urinary-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/weight-diabetic-cat-wet,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-hearts-chicken,Josera MEAT HEARTS CHICKEN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-hearts-turkey,Josera MEAT HEARTS TURKEY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-bites-mini-beef,Josera MEAT BITES MINI BEEF,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-bites-mini-chicken,Josera MEAT BITES MINI CHICKEN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-bites-mini-turkey,Josera MEAT BITES MINI TURKEY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-chunks-beef,Josera MEAT CHUNKS BEEF,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-chunks-turkey,Josera MEAT CHUNKS TURKEY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-bars-beef,Josera MEAT BARS BEEF,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-chunks-chicken,Josera MEAT CHUNKS CHICKEN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-bars-chicken,Josera MEAT BARS CHICKEN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-bars-turkey,Josera MEAT BARS TURKEY,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/meat-hearts-beef,Josera MEAT HEARTS BEEF,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-senior-light,JOSIDOG SENIOR / LIGHT,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-beef,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-chicken,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-dental,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-duck,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-catnip,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-cheese,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-milk,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/crunchies-salmon,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-beefcarrot-sauce,JOSIDOG BEEF&CARROT IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-chickencarrot-sauce,JOSIDOG CHICKEN&CARROT IN SAUCE,JosiDog,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-pate-chicken,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/josidog-pate-tripe,,,dog,dry,official,category_product_page,EU,failed,Josera row is not a dry dog product
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/optiness,Josera OPTINESS,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/youngstar,Josera YOUNGSTAR,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/kids,Josera KIDS,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-junior-duck-salmon,Josera MINI JUNIOR DUCK & SALMON,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-lamb,Josera MINI LAMB,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-chicken-rice,Josera MINI CHICKEN & RICE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-salmon-chicken,Josera MINI SALMON & CHICKEN,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-senior-chicken-rice,Josera MINI SENIOR CHICKEN & RICE,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
josera_dog_products_sitemap,https://josera.com/en/dog-products,https://josera.com/en/product/mini-duck-potato,Josera MINI DUCK & POTATO,Josera,dog,dry,official,category_product_page,EU,candidate,market=EU; locale=en; basis=as-fed; source_tier=official; source_kind=category_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true
