formula_key,brand,formula_name,species,status,source_url,extracted_fields,missing_fields,notes
royal-canin-mini-sterilised-dog-dry-gr-official,Royal Canin,Mini Sterilised,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-sterilised-3185,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-dermacomfort-dog-dry-gr-official,Royal Canin,Mini Dermacomfort,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-dermacomfort-2441,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-medium-sterilised-dog-dry-gr-official,Royal Canin,Medium Sterilised,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/medium-sterilised-3034,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-medium-digestive-care-dog-dry-gr-official,Royal Canin,Medium Digestive Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/medium-digestive-care-3016,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-light-weight-care-dog-dry-gr-official,Royal Canin,Maxi light Weight Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-light-weight-care-2446,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-dermacomfort-dog-dry-gr-official,Royal Canin,Maxi Dermacomfort,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-dermacomfort-2444,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-exigent-dog-dry-gr-official,Royal Canin,Mini Exigent,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-exigent-1006,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-digestive-care-dog-dry-gr-official,Royal Canin,Mini Digestive Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-digestive-care-2447,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-medium-light-weight-care-dog-dry-gr-official,Royal Canin,Medium Light Weight Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/medium-light-weight-care-3021,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-medium-dermacomfort-dog-dry-gr-official,Royal Canin,Medium Dermacomfort,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/medium-dermacomfort-2442,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-sterilised-dog-dry-gr-official,Royal Canin,Maxi Sterilised,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-sterilised-3035,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-joint-care-dog-dry-gr-official,Royal Canin,Maxi Joint Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-joint-care-2390,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-digestive-care-dog-dry-gr-official,Royal Canin,Maxi Digestive Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-digestive-care-3055,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-urinary-care-dog-dry-gr-official,Royal Canin,Mini Urinary Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-urinary-care-1261,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-dental-care-dog-dry-gr-official,Royal Canin,Mini Dental Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-dental-care-1221,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-coat-care-dog-dry-gr-official,Royal Canin,Mini Coat Care,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-coat-care-1220,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|moisture_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-sporting-life-trail-4300-dog-dry-gr-official,Royal Canin,Sporting Life Trail 4300,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/sporting-life-trail-4300-2782,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-adult-dog-dry-gr-official,Royal Canin,MAXI ADULT,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-adult-3007,ingredient_text|kcal_per_100g|kcal_per_kg|fat_percent|fiber_percent|ash_percent,protein_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-medium-adult-dog-dry-gr-official,Royal Canin,MEDIUM ADULT,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/medium-adult-3004,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|ash_percent,fat_percent|fiber_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-adult-dog-dry-gr-official,Royal Canin,MINI ADULT,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-adult-3001,ingredient_text|kcal_per_100g|kcal_per_kg|fat_percent|fiber_percent|ash_percent,protein_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-adult-5-dog-dry-gr-official,Royal Canin,MAXI ADULT 5+,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-adult-5%2B-3008,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|ash_percent,fat_percent|fiber_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-ageing-12-dog-dry-gr-official,Royal Canin,MINI AGEING 12+,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-ageing-12%2B-1007,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-x-small-adult-dog-dry-gr-official,Royal Canin,X-SMALL ADULT,dog,candidate,https://www.royalcanin.com/gr/dogs/products/retail-products/x-small-adult-1003,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent,,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-x-small-adult-8-dog-dry-gr-official,Royal Canin,X-SMALL ADULT 8+,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/x-small-adult-8%2B-1004,ingredient_text|kcal_per_100g|kcal_per_kg|fat_percent|fiber_percent|ash_percent,protein_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-x-small-ageing-12-dog-dry-gr-official,Royal Canin,X-SMALL AGEING 12+,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/x-small-ageing-12%2B-1005,ingredient_text|kcal_per_100g|kcal_per_kg|fat_percent|fiber_percent|ash_percent,protein_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-medium-ageing-10-dog-dry-gr-official,Royal Canin,MEDIUM AGEING 10+,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/medium-ageing-10%2B-2448,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|ash_percent,fat_percent|fiber_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-medium-adult-7-dog-dry-gr-official,Royal Canin,MEDIUM ADULT 7+,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/medium-adult-7%2B-3005,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|ash_percent,fat_percent|fiber_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-maxi-ageing-8-dog-dry-gr-official,Royal Canin,MAXI AGEING 8+,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/maxi-ageing-8%2B-2454,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|ash_percent,fat_percent|fiber_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-giant-adult-dog-dry-gr-official,Royal Canin,GIANT ADULT,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/giant-adult-3009,ingredient_text|kcal_per_100g|kcal_per_kg|protein_percent|ash_percent,fat_percent|fiber_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
royal-canin-mini-adult-8-dog-dry-gr-official,Royal Canin,MINI ADULT 8+,dog,hold,https://www.royalcanin.com/gr/dogs/products/retail-products/mini-adult-8%2B-3002,ingredient_text|kcal_per_100g|kcal_per_kg|fat_percent|fiber_percent|ash_percent,protein_percent,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true
