formula_key,brand,formula_name,species,format,kcal_per_100g,kcal_per_kg,calculation_note,source_url,recommended_action
purina-pro-plan-everyday-nutrition-small-and-mini-adult-κοτοπουλο-dog-dry-gr-gatoskilo,Purina Pro Plan,Everyday Nutrition Small & Mini Adult Κοτόπουλο,dog,dry,283.3,2833,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=52.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/10337-purina-pro-plan-everyday-nutrition-small-mini-adult-kotopoulo-7kg.html,Keep as review-safe estimate until official label kcal is found.
purina-pro-plan-healthy-start-large-robust-puppy-κοτοπουλο-dog-dry-gr-gatoskilo,Purina Pro Plan,Healthy Start Large Robust Puppy Κοτόπουλο,dog,dry,281.5,2815,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/10341-purina-pro-plan-healthy-start-large-robust-puppy-kotopoulo-12kg.html,Keep as review-safe estimate until official label kcal is found.
purina-pro-plan-healthy-start-small-and-mini-puppy-κοτοπουλο-dog-dry-gr-gatoskilo,Purina Pro Plan,Healthy Start Small & Mini Puppy Κοτόπουλο,dog,dry,282,2820,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=47.6,https://www.gatoskilo.gr/ksira-trofi-skyloy/10311-purina-pro-plan-healthy-start-small-mini-puppy-kotopoulo-3kg.html,Keep as review-safe estimate until official label kcal is found.
purina-pro-plan-small-and-mini-adult-sensitive-skin-σολομοσ-dog-dry-gr-gatoskilo,Purina Pro Plan,Small & Mini Adult Sensitive Skin Σολομός,dog,dry,286.8,2868,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10314-purina-pro-plan-small-mini-adult-sensitive-skin-solomos-3kg.html,Keep as review-safe estimate until official label kcal is found.
reflex-adult-dog-fish-and-rice-dog-dry-gr-gatoskilo,Reflex,Adult Dog Fish & Rice,dog,dry,344.8,3448,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/19506-reflex-adult-dog-fish-rice-15kg.html,Keep as review-safe estimate until official label kcal is found.
reflex-adult-dog-lamb-and-rice-dog-dry-gr-gatoskilo,Reflex,Adult Dog Lamb & Rice,dog,dry,334.8,3348,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/19505-reflex-adult-dog-lamb-rice-15kg.html,Keep as review-safe estimate until official label kcal is found.
reflex-plus-mini-small-adult-chicken-dog-dry-gr-gatoskilo,Reflex,Plus Mini / Small Adult Chicken,dog,dry,356.8,3568,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/8809-reflex-plus-mini-small-adult-chicken-3kg.html,Keep as review-safe estimate until official label kcal is found.
reflex-plus-mini-small-adult-salmon-dog-dry-gr-gatoskilo,Reflex,Plus Mini / Small Adult Salmon,dog,dry,356.8,3568,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/8810-reflex-plus-mini-small-adult-salmon-3kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-chihuahua-adult-dog-dry-gr-gatoskilo,Royal Canin,Chihuahua Adult,dog,dry,369.8,3698,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/5117-royal-canin-chihuahua-adult-500gr.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-giant-adult-dog-dry-gr-gatoskilo,Royal Canin,Giant Adult,dog,dry,382.5,3825,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=32.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/4660-royal-canin-giant-adult-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-maxi-adult-dog-dry-gr-gatoskilo,Royal Canin,Maxi Adult,dog,dry,368.9,3689,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.1,https://www.gatoskilo.gr/ksira-trofi-skyloy/4679-royal-canin-maxi-adult-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-medium-adult-dog-dry-gr-gatoskilo,Royal Canin,Medium Adult,dog,dry,358.4,3584,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.4,https://www.gatoskilo.gr/ksira-trofi-skyloy/26496-royal-canin-medium-adult-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-mini-adult-sterilised-dog-dry-gr-gatoskilo,Royal Canin,Mini Adult Sterilised,dog,dry,278.7,2787,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=48.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/20917-royal-canin-mini-adult-sterilised-8kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-special-club-performance-adult-cc-dog-dry-gr-gatoskilo,Royal Canin,Special Club Performance Adult CC,dog,dry,352.8,3528,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/5281-royal-canin-special-club-performance-adult-cc-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-sport-life-trail-4300-dog-dry-gr-gatoskilo,Royal Canin,Sport Life Trail 4300,dog,dry,384.3,3843,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=30.8,https://www.gatoskilo.gr/ksira-trofi-skyloy/5105-royal-canin-sport-life-trail-4300-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-anallergenic-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Anallergenic,dog,dry,368.8,3688,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=47.3,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22230-royal-canin-vet-diet-dog-anallergenic-3kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-gastrointestinal-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog GastroIntestinal,dog,dry,289.7,2897,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=55.7,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22251-royal-canin-vet-diet-dog-gastrointestinal-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-gastrointestinal-high-fibre-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog GastroIntestinal High Fibre,dog,dry,330.3,3303,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=32.5,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22250-royal-canin-vet-diet-dog-gastrointestinal-high-fibre-2kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-gastrointestinal-low-fat-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog GastroIntestinal Low Fat,dog,dry,288.5,2885,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=59.7,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22257-royal-canin-vet-diet-dog-gastrointestinal-low-fat-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-hepatic-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Hepatic,dog,dry,371.9,3719,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=51.4,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22262-royal-canin-vet-diet-dog-hepatic-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-hypoallergenic-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Hypoallergenic,dog,dry,384.5,3845,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.7,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22235-royal-canin-vet-diet-dog-hypoallergenic-14kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-hypoallergenic-moderate-calorie-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Hypoallergenic Moderate Calorie,dog,dry,347.7,3477,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=47.2,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22239-royal-canin-vet-diet-dog-hypoallergenic-moderate-calorie-14kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-renal-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Renal,dog,dry,382.6,3826,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=51.6,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22277-royal-canin-vet-diet-dog-renal-14kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-renal-special-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Renal Special,dog,dry,370.9,3709,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=54.1,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22279-royal-canin-vet-diet-dog-renal-special-10kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-urinary-s-o-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Urinary S/O,dog,dry,369.9,3699,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=46.4,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22291-royal-canin-vet-diet-dog-urinary-s-o-13kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-dog-urinary-uc-low-p-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Dog Urinary UC Low P,dog,dry,363.8,3638,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49.5,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22295-royal-canin-vet-diet-dog-urinary-uc-low-p-14kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-puppy-gastrointestinal-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Puppy GastroIntestinal,dog,dry,287.3,2873,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50.9,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22255-royal-canin-vet-diet-puppy-gastrointestinal-1kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-small-dog-hypoallergenic-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Small Dog Hypoallergenic,dog,dry,362.5,3625,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.7,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22240-royal-canin-vet-diet-small-dog-hypoallergenic-1kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-small-dog-renal-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Small Dog Renal,dog,dry,382.6,3826,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=51.6,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22271-royal-canin-vet-diet-small-dog-renal-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-small-dog-skin-care-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Small Dog Skin Care,dog,dry,369.5,3695,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=41.7,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/22247-royal-canin-vet-diet-small-dog-skin-care-2kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-vet-diet-urinary-s-o-small-dog-dog-dry-gr-gatoskilo,Royal Canin,Vet Diet Urinary S/O Small Dog,dog,dry,367.1,3671,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.6,https://www.gatoskilo.gr/kliniki-ksiri-trofi-skyloy/27165-royal-canin-vet-diet-urinary-s-o-small-dog-15kg.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-xsmall-adult-dog-dry-gr-gatoskilo,Royal Canin,Xsmall Adult,dog,dry,379.5,3795,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/4699-royal-canin-xsmall-adult-500gr.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-yorkshire-adult-dog-dry-gr-gatoskilo,Royal Canin,Yorkshire Adult,dog,dry,376.6,3766,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.9,https://www.gatoskilo.gr/ksira-trofi-skyloy/5148-royal-canin-yorkshire-adult-500gr.html,Keep as review-safe estimate until official label kcal is found.
royal-canin-yorkshire-junior-dog-dry-gr-gatoskilo,Royal Canin,Yorkshire Junior,dog,dry,386,3860,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=32.7,https://www.gatoskilo.gr/ksira-trofi-skyloy/4695-royal-canin-yorkshire-junior-500gr.html,Keep as review-safe estimate until official label kcal is found.
versele-laga-classic-dog-duo-krok-dog-dry-gr-gatoskilo,Versele Laga,Classic Dog Duo Krok,dog,dry,320,3200,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50,https://www.gatoskilo.gr/ksira-trofi-skyloy/10625-versele-laga-classic-dog-duo-krok-20kg.html,Keep as review-safe estimate until official label kcal is found.
versele-laga-classic-dog-lamb-and-rice-dog-dry-gr-gatoskilo,Versele Laga,Classic Dog Lamb & Rice,dog,dry,331.8,3318,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=48.5,https://www.gatoskilo.gr/ksira-trofi-skyloy/10629-versele-laga-classic-dog-lamb-rice-20kg.html,Keep as review-safe estimate until official label kcal is found.
versele-laga-happy-life-essential-adult-dog-dry-gr-gatoskilo,Versele Laga,Happy Life Essential Adult,dog,dry,340,3400,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43,https://www.gatoskilo.gr/ksira-trofi-skyloy/10672-versele-laga-happy-life-essential-adult-20kg.html,Keep as review-safe estimate until official label kcal is found.
viozois-mister-dog-dog-dry-gr-gatoskilo,Viozois,Mister Dog,dog,dry,333.7,3337,kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=42.2,https://www.gatoskilo.gr/ksira-trofi-skyloy/4529-viozois-mister-dog-20kg.html,Keep as review-safe estimate until official label kcal is found.
