brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,epa_dha_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean,is_recommendable
Belcando,Adult Light,Belcando Adult Light 1kg,dog,dry,adult,,,weight_control,dog;dry;adult;weight_control;chicken;fish;rice;oat,"Φρέσκο κρέας πουλερικών (30%), Ρύζι, Αλεύρι βρώμης για ζωοτροφές (17,5%), Άμυλο γεωμήλων, Πρωτεΐνη πουλερικών με χαμηλή περιεκτικότητα τέφρας αποξηραμένη (10%), Φλυοί βρώμης, Aφυδατωμένα ψάρια ωκεανού (2,5%), Πυρήνες σταφυλιών αλεσμένοι, Ζύμη ζυθοποιίας αποξηραμένη, Πούλπα αποξηραμένων τεύτλων αποσακχαροποιημένη, Όξινο φωσφορικό ασβέστιο, Καρποί Chia (Super food) (1,5%), Λιναρόσπορος, Συκώτι πουλερικών υδρολυμένο, Χλωριούχο νάτριο, Χλωριούχο κάλιο, Βότανα αποξηραμένα (Σύνολο: 0,2%, Φύλλα τσουκνίδας, Ρίζες γεντιανής, Κενταυροβότανα, Χαμομήλι, Μάραθο, Κύμινο, Ιξοβότανα, Αχιλλειοβότανα, Φύλλα βατομουριάς), Yucca schidigera","[""Φρέσκο κρέας πουλερικών (30%)"",""Ρύζι"",""Αλεύρι βρώμης για ζωοτροφές (17,5%)"",""Άμυλο γεωμήλων"",""Πρωτεΐνη πουλερικών με χαμηλή περιεκτικότητα τέφρας αποξηραμένη (10%)"",""Φλυοί βρώμης"",""Aφυδατωμένα ψάρια ωκεανού (2,5%)"",""Πυρήνες σταφυλιών αλεσμένοι"",""Ζύμη ζυθοποιίας αποξηραμένη"",""Πούλπα αποξηραμένων τεύτλων αποσακχαροποιημένη"",""Όξινο φωσφορικό ασβέστιο"",""Καρποί Chia (Super food) (1,5%)"",""Λιναρόσπορος"",""Συκώτι πουλερικών υδρολυμένο"",""Χλωριούχο νάτριο"",""Χλωριούχο κάλιο"",""Βότανα αποξηραμένα (Σύνολο: 0,2%, Φύλλα τσουκνίδας, Ρίζες γεντιανής, Κενταυροβότανα, Χαμομήλι, Μάραθο, Κύμινο, Ιξοβότανα, Αχιλλειοβότανα, Φύλλα βατομουριάς)"",""Yucca schidigera""]",chicken;fish,rice;oat,,yucca,"Βιταμίνη A 15.000 I.U., Βιταμίνη D3 1.500 I.U., Βιταμίνη Ε 150 mg, L-Καρνιτίνη 200 mg, Χαλκός (όπως θειικός (ΙΙ) χαλκός, πενταϋδρίτης) 12,5 mg, Σίδηρος (όπως θειικός(ΙΙ) σίδηρος, μονοϋδρικός) 200 mg, Μαγγάνιο (όπως οξείδιο (ΙΙ) μαγγανίου)40 mg, Ψευδάργυρος (όπως οξείδιο ψευδαργύρου) 150 mg, Ιώδιο (όπως ιωδικό ασβέστιο, άνυδρο) 2,0 mg, Σελήνιο (όπως σεληνιώδες νάτριο) 0,05 mg, Εκχυλίσματα φυτικής προέλευσης με υψηλό περιεχόμενο τοκοφερόλης (φυσική Βιταμίνη Ε) 48 mg","Μην ξεχνάτε! Κάθε σκύλος είναι διαφορετικός και η ποσότητα παρεχόμενης τροφής είναι πιθανό να αλλάζει με βάση την ηλικία και τον τρόπο ζωής του. Χρησιμοποιήστε την συνιστώμενη δόση σαν οδηγό, παρακολουθείστε το βάρος του και προσαρμόστε ανάλογα τις ποσότητες για τον μικρό μας φίλο. Ταΐστε τον δύο φορές την ημέρα, έχοντας πάντα δίπλα του φρέσκο, καθαρό νερό! Οδηγίες Μετάβασης Εάν ταΐζετε το σκυλάκι σας για πρώτη φορά με τη συγκεκριμένη τροφούλα συνίσταται να περάσετε από μία μεταβατική περίοδο αλλαγής της τροφής του, διάρκειας 7 έως 10 ημερών. Ξεκινήστε με 25% της νέας τροφής και 75% της παλιάς. Σταδιακά αυξήστε την ποσότητα της καινούργιας τροφής μέχρι να φτάσετε να τον ταΐζετε με αυτή εξολοκλήρου. Δοσολογία",319.8,3198,19.8,9,5,6.5,10,1,0.8,0.25,,,,,,,,,200,,,15,1500,,200,150,12.5,40,2,0.05,needs_review,https://www.gatoskilo.gr/ksira-trofi-skyloy/11247-belcando-adult-light-1kg.html,retailer,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\11247-belcando-adult-light-1kg.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=49.7; declared_moisture_used_for_estimate=true; pack_sizes_seen=1kg|4kg; duplicate_local_or_pack_rows_skipped=1,belcando-adult-light-dog-dry-gr-gatoskilo,4002633557704,false
N&D,Ocean Low Grain Cod & Orange Adult Mini,N&D Ocean Low Grain Cod & Orange Adult Mini 2.5kg,dog,dry,adult,small,,,dog;dry;adult;small;fish;pea;oat,"Φρέσκος μπακαλιάρος (24%), αφυδατωμένος μπακαλιάρος (24%), ιχθυέλαιο (από ρέγγα), όλυρα (10%), βρώμη (10%), αφυδατωμένος πολτός τεύτλων, φυτικές ίνες μπιζελιού, αποξηραμένα καρότα, αποξηραμένο alfalfa, ινουλίνη, φρουκτοολιγοσακχαρίτες, εκχύλισμα μαγιάς (πηγή μαννανολιγοσακχαριτών), αποξηραμένα γλυκό πορτοκάλι (0.5%), αποξηραμένο μήλο, αποξηραμένο ρόδι, αποξηραμένο σπανάκι, ψύλλιο (0.3%), αποξηραμένα μύρτιλα, χλωριούχο νάτριο, αποξηραμένη ζυθοζύμη, ρίζα κουρκούμης (0.2%), γλουκοζαμίνη, θειϊκή χονδροϊτίνη","[""Φρέσκος μπακαλιάρος (24%)"",""αφυδατωμένος μπακαλιάρος (24%)"",""ιχθυέλαιο (από ρέγγα)"",""όλυρα (10%)"",""βρώμη (10%)"",""αφυδατωμένος πολτός τεύτλων"",""φυτικές ίνες μπιζελιού"",""αποξηραμένα καρότα"",""αποξηραμένο alfalfa"",""ινουλίνη"",""φρουκτοολιγοσακχαρίτες"",""εκχύλισμα μαγιάς (πηγή μαννανολιγοσακχαριτών)"",""αποξηραμένα γλυκό πορτοκάλι (0.5%)"",""αποξηραμένο μήλο"",""αποξηραμένο ρόδι"",""αποξηραμένο σπανάκι"",""ψύλλιο (0.3%)"",""αποξηραμένα μύρτιλα"",""χλωριούχο νάτριο"",""αποξηραμένη ζυθοζύμη"",""ρίζα κουρκούμης (0.2%)"",""γλουκοζαμίνη"",""θειϊκή χονδροϊτίνη""]",fish,pea;oat,fat;oil,beet pulp;fos;mos;psyllium,"Βιταμίνη A 15000UI, Βιταμίνη D3 1500UI, Βιταμίνη E 600mg, Βιταμίνη C 150mg, Νιασίνη 37.5mg, παντοθενικο οξύ 15mg, Βιταμίνη B2 7.5mg, Βιταμίνη B6 6mg, Βιταμίνη B1 4.5mg, Βιταμίνη H 0.38mg, φολικό οξύ 0.45mg, Βιταμίνη B12 0.1mg, χλωριούχος χωλίνη 2500mg, Bήτα-καροτίνη 1.5mg, χηλικό σύμπλοκο Ψευδαργύρου του υδροξυανάλογου της μεθειονίνης 910mg, χηλικό σύμπλοκο Μαγγανίου του υδροξυανάλογου της μεθειονίνης 380mg, χηλικό σύμπλοκο Σιδήρου ένυδρης χημικής ένωσης γλυκίνης 250mg, χηλικό σύμπλοκο Χαλκού του υδροξυανάλογου της μεθειονίνης 88mg, Σεληνομεθειονίνη 0.40mg, DL-μεθειονίνη 4000mg, Ταυρίνη 1000mg, L-Καρνιτίνη 300mg, Γλουκοζαμίνη 1200mg/kg, Θειική χονδροϊτίνη 900mg. Πρόσθετες οργανοληπτικές ύλες: εκχύλισμα aloe vera 1000mg, εκχύλισμα πράσινου τσαγιού 100mg, εκχύλισμα δενδρολίβανου. Αντιοξειδωτικά: τοκοφερόλη πλούσια σε εκχυλίσματα φυσικής προέλευσης","Μην ξεχνάτε! Κάθε σκύλος είναι διαφορετικός και η ποσότητα παρεχόμενης τροφής είναι πιθανό να αλλάζει με βάση την ηλικία και τον τρόπο ζωής του. Χρησιμοποιήστε την συνιστώμενη δόση σαν οδηγό, παρακολουθείστε το βάρος του και προσαρμόστε ανάλογα τις ποσότητες για τον μικρό μας φίλο. Ταΐστε τον δύο φορές την ημέρα, έχοντας πάντα δίπλα του φρέσκο, καθαρό νερό! Οδηγίες Μετάβασης Εάν ταΐζετε το σκυλάκι σας για πρώτη φορά με τη συγκεκριμένη τροφούλα, συνιστάται να περάσετε από μία μεταβατική περίοδο αλλαγής της τροφής του, διάρκειας 7 έως 10 ημερών. Ξεκινήστε με 25% της νέας τροφής και 75% της παλιάς. Σταδιακά αυξήστε την ποσότητα της καινούργιας τροφής μέχρι να φτάσετε να τον ταΐζετε με αυτή εξολοκλήρου. Δοσολογία Βάρος Σκύλου Συνιστώμενη Ημερήσια Δόση 1kg 16-30gr 2kg 25-50gr 3kg 35-65gr 4kg 45-80gr 5kg 55-95gr 6kg 65-110gr 7kg 70-125gr 8kg 80-135gr 9kg 85-150gr 10kg 90-160gr Βάρος Σκύλου: Συνιστώμενη Ημερήσια Δόση; 1kg: 16-30gr; 2kg: 25-50gr; 3kg: 35-65gr; 4kg: 45-80gr; 5kg: 55-95gr; 6kg: 65-110gr; 7kg: 70-125gr; 8kg: 80-135gr; 9kg: 85-150gr; 10kg: 90-160gr",399.4,3994,30,18,2.9,6.9,9,1.2,0.9,,,,,,1,0.7,,1000,300,,900,15000,1500,600,,,,,,,needs_review,https://www.gatoskilo.gr/ksira-trofi-skyloy/12899-nd-ocean-low-grain-cod-orange-adult-mini-25kg.html,retailer,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\12899-nd-ocean-low-grain-cod-orange-adult-mini-25kg.html; pack_sizes_seen=2.5kg,n-and-d-ocean-low-grain-cod-and-orange-adult-mini-dog-dry-gr-gatoskilo,8010276036599,false
Happy Dog,NaturCroq Σολομός & Ρύζι,Happy Dog NaturCroq Σολομός & Ρύζι 11kg,dog,dry,,,,,dog;dry;chicken;salmon;fish;beef;rice;corn;wheat;barley;oat,"Πρωτεΐνη πουλερικών,σιτάρι ολικής αλέσεως,καλαμπόκι ολικής αλέσεως, σιτάλευρο, καλαμποκάλευρο, κριθάρι ολικής αλέσεως, ρυζάλευρο (8%), πρωτεΐνη σολομού (5%), μελάσα ζαχαρότευτλων (αποσακχαρωμένη), λίπος πουλερικών, βοδινό λίπος, υδρολυμένο συκώτι, ιχθυάλευρο, ηλιέλαιο (0,8%), πολτός μήλου (0,8%), μαγιά, φύτρα βύνης, χλωριούχο νάτριο, κραμβέλαιο (0,2%), πράσινη βρώμη, ηλιοτρόπια, κάρδαμο, μαϊντανός, (πράσινα βότανα συνολικά: 0,3%) αποξηραμένο.","[""Πρωτεΐνη πουλερικών"",""σιτάρι ολικής αλέσεως"",""καλαμπόκι ολικής αλέσεως"",""σιτάλευρο"",""καλαμποκάλευρο"",""κριθάρι ολικής αλέσεως"",""ρυζάλευρο (8%)"",""πρωτεΐνη σολομού (5%)"",""μελάσα ζαχαρότευτλων (αποσακχαρωμένη)"",""λίπος πουλερικών"",""βοδινό λίπος"",""υδρολυμένο συκώτι"",""ιχθυάλευρο"",""ηλιέλαιο (0,8%)"",""πολτός μήλου (0,8%)"",""μαγιά"",""φύτρα βύνης"",""χλωριούχο νάτριο"",""κραμβέλαιο (0,2%)"",""πράσινη βρώμη"",""ηλιοτρόπια"",""κάρδαμο"",""μαϊντανός"",""(πράσινα βότανα συνολικά: 0,3%) αποξηραμένο""]",chicken;salmon;fish;beef,rice;corn;wheat;barley;oat,fat;oil,,"Βιταμίνη A (3a672a) 10250 I.U., βιταμίνη D3 (3a671) 1000 I.U. Αντιοξειδωτικά, εκχυλίσματα τοκοφερόλης από φυτικά έλαια 1b306(i). Σίδηρος (θειικός σίδηρος (II), ένυδρος 3b103) 80 mg,χαλκός (θειικός χαλκός (II) πενταένυδρος 3b405) 8 mg,ψευδάργυρος (οξείδιο του ψευδαργύρου 3b603) 80 mg,μαγγάνιο (οξείδιο του μαγγανίου (II) 3b502) 5 mg,ιώδιο (ιωδικό ασβέστιο, άνυδρο 3b202) 2 mg,σελήνιο (E8, σεληνιώδες νάτριο) 0,15 mg.","Μην ξεχνάτε! Κάθε σκύλος είναι διαφορετικός και η ποσότητα παρεχόμενης τροφής είναι πιθανό να αλλάζει με βάση την ηλικία και τον τρόπο ζωής του. Χρησιμοποιήστε την συνιστώμενη δόση σαν οδηγό, παρακολουθείστε το βάρος του και προσαρμόστε ανάλογα τις ποσότητες για τον μικρό μας φίλο. Ταΐστε τον δύο φορές την ημέρα, έχοντας πάντα δίπλα του φρέσκο, καθαρό νερό! Οδηγίες Μετάβασης Εάν ταΐζετε το σκυλάκι σας για πρώτη φορά με τη συγκεκριμένη τροφούλα συνίσταται να περάσετε από μία μεταβατική περίοδο αλλαγής της τροφής του, διάρκειας 7 έως 10 ημερών. Ξεκινήστε με 25% της νέας τροφής και 75% της παλιάς. Σταδιακά αυξήστε την ποσότητα της καινούργιας τροφής μέχρι να φτάσετε να τον ταΐζετε με αυτή εξολοκλήρου. Δοσολογία Βάρος Σκύλου Ημερήσια Δόση 2 kg 45 gr 3,5 kg 70 gr 5 kg 100 gr 7,5 kg 140 gr 10 kg 180 gr 15 kg 245 gr 20 kg 310 gr 25 kg 345 gr 35 kg 415 gr 40 kg 460 gr 45 kg 495 gr 50 kg 545 gr 60 kg 630 gr 70 kg 700 gr 80 kg 770 gr Βάρος Σκύλου: Ημερήσια Δόση; 2 kg: 45 gr; 3,5 kg: 70 gr; 5 kg: 100 gr; 7,5 kg: 140 gr; 10 kg: 180 gr; 15 kg: 245 gr; 20 kg: 310 gr; 25 kg: 345 gr; 35 kg: 415 gr; 40 kg: 460 gr; 45 kg: 495 gr; 50 kg: 545 gr; 60 kg: 630 gr; 70 kg: 700 gr; 80 kg: 770 gr",328.5,3285,22,9,3,6,,1.2,0.9,0.3,0.12,0.6,,,,,,,,,,3,3,,80,80,8,5,2,0.15,needs_review,https://www.gatoskilo.gr/ksira-trofi-skyloy/19195-happy-dog-naturcroq-solomos-rizi-11kg.html,retailer,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=11kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\19195-happy-dog-naturcroq-solomos-rizi-11kg.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=50; default_moisture_percent=10; pack_sizes_seen=11kg|4kg; duplicate_local_or_pack_rows_skipped=1,happy-dog-naturcroq-σολομοσ-and-ρυζι-dog-dry-gr-gatoskilo,4001967152456,false
Ambrosia,Mediterranean Grain Free Senior Light & Sterilised Fresh Sardine & Cod,Ambrosia Mediterranean Grain Free Senior Light & Sterilised Fresh Sardine & Cod 5kg,dog,dry,senior,,,sterilised;weight_control,dog;dry;senior;sterilised;weight_control;grain_free;fish;potato;pea,"Φρέσκια σαρδέλα 30%, αφυδατωμένος μπακαλιάρος (14%, γλυκοπατάτα, αρακάς, άμυλο αρακά, ιχθυέλαιο (4%), υδρολυμένη πρωτεΐνη ψαριού (3%), αποξηραμένος πολτός τεύτλων, ελαιόλαδο, αποξηραμένο μήλο, αποξηραμένο άλφαλφα, αποξηραμένη ρίζα κιχωρίου (πηγή ινουλίνης και φρουκτο-ολιγοσακχαριτών, 1,0%), ηλιέλαιο, φωσφορικό μονονάτριο, λιναρόσπορος, ολιγοσακχαρίτες μαννάνης (0,15%), μεθυλσουλφονυλομεθάνιο (MSM, 0,1%) αποξηραμένη ντομάτα, τριγωνέλλα, αποξηραμένο αχλάδι, αποξηραμένο πορτοκάλι, ρίγανη, θυμάρι, υδροχλωρική γλυκοζαμίνη (400mg/kg), θειική χονδροϊτίνη (200mg/kg).","[""Φρέσκια σαρδέλα 30%"",""αφυδατωμένος μπακαλιάρος (14%, γλυκοπατάτα, αρακάς, άμυλο αρακά, ιχθυέλαιο (4%), υδρολυμένη πρωτεΐνη ψαριού (3%), αποξηραμένος πολτός τεύτλων, ελαιόλαδο, αποξηραμένο μήλο, αποξηραμένο άλφαλφα, αποξηραμένη ρίζα κιχωρίου (πηγή ινουλίνης και φρουκτο-ολιγοσακχαριτών, 1,0%), ηλιέλαιο, φωσφορικό μονονάτριο, λιναρόσπορος, ολιγοσακχαρίτες μαννάνης (0,15%), μεθυλσουλφονυλομεθάνιο (MSM, 0,1%) αποξηραμένη ντομάτα, τριγωνέλλα, αποξηραμένο αχλάδι, αποξηραμένο πορτοκάλι, ρίγανη, θυμάρι, υδροχλωρική γλυκοζαμίνη (400mg/kg), θειική χονδροϊτίνη (200mg/kg)""]",fish,potato;pea,fat;oil,beet pulp;mos,,"Μην ξεχνάτε! Κάθε σκύλος είναι διαφορετικός και η ποσότητα παρεχόμενης τροφής είναι πιθανό να αλλάζει με βάση την ηλικία και τον τρόπο ζωής του. Χρησιμοποιήστε την συνιστώμενη δόση σαν οδηγό, παρακολουθείστε το βάρος του και προσαρμόστε ανάλογα τις ποσότητες για τον μικρό μας φίλο. Ταΐστε τον δύο φορές την ημέρα, έχοντας πάντα δίπλα του φρέσκο, καθαρό νερό! Οδηγίες Μετάβασης Εάν ταΐζετε το σκυλάκι σας για πρώτη φορά με τη συγκεκριμένη τροφούλα συνιστάται να περάσετε από μία μεταβατική περίοδο αλλαγής της τροφής του, διάρκειας 7 έως 10 ημερών. Ξεκινήστε με 25% της νέας τροφής και 75% της παλιάς. Σταδιακά αυξήστε την ποσότητα της καινούργιας τροφής μέχρι να φτάσετε να τον ταΐζετε με αυτή εξολοκλήρου. Δοσολογία Βάρος Σκύλου Συνιστώμενη Ημερήσια Δόση 1-2kg 28-47gr 2-3kg 47-64gr 3-4kg 64-79gr 4-5kg 79-94gr 5-10kg 90-144gr 10-20kg 144-229gr 20-30kg 229-300gr 30-40kg 300-364gr 40-50kg 364-422gr Βάρος Σκύλου: Συνιστώμενη Ημερήσια Δόση; 1-2kg: 28-47gr; 2-3kg: 47-64gr; 3-4kg: 64-79gr; 4-5kg: 79-94gr; 5-10kg: 90-144gr; 10-20kg: 144-229gr; 20-30kg: 229-300gr; 30-40kg: 300-364gr; 40-50kg: 364-422gr",364,3640,25.5,2.9,3.3,7,9,1,1.8,,,,2.9,1.6,,,,,,,,,,,,,,,,,needs_review,https://www.gatoskilo.gr/ksira-trofi-skyloy/25313-ambrosia-mediterranean-grain-free-senior-light-sterilised-fresh-sardine-cod-5kg.html,retailer,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\25313-ambrosia-mediterranean-grain-free-senior-light-sterilised-fresh-sardine-cod-5kg.html; pack_sizes_seen=5kg|1.5kg; duplicate_local_or_pack_rows_skipped=1,ambrosia-mediterranean-grain-free-senior-light-and-sterilised-fresh-sardine-and-cod-dog-dry-gr-gatoskilo,5214001832859,false
Brit,Care Grain Free Dog Junior Large Salmon,Brit Care Grain Free Dog Junior Large Salmon 12kg,dog,dry,puppy,large,,,dog;dry;puppy;large;grain_free;chicken;salmon;potato;pea,"Σολομός (52%) (αφυδατωμένος σολομός, υδρολυμένος σολομός), πατάτα (26%), λίπος κοτόπουλου, αποξηραμένος πολτός μήλου, έλαιο σολομού (3%), φυσικά αρώματα, μαγιά μπύρας, υδρολυμένη μαγιά (0,5% - πηγή ινοσιτόλης και αμινοξέων), άλευρο μπιζελιού, γλυκοζαμίνη (300 mg/kg), fructo-ολιγοσακχαρίτες (230 mg/kg), θειική χονδροϊτίνη (230 mg/kg), mannan-ολιγοσακχαρίτες (180 mg/kg), yucca schidigera (180 mg/kg), σπόροι γαϊδουράγκαθου (110 mg/kg), β-γλυκάνες (60 mg/kg), αποξηραμένη δρόγη (60 mg/kg), αποξηραμένο ιπποφαές (60 mg/kg), προβιοτικά Lactobacillus helveticus HA – 122 αδρανοποιημένα (15x109 κύτταρα/κιλό).","[""Σολομός (52%) (αφυδατωμένος σολομός, υδρολυμένος σολομός)"",""πατάτα (26%)"",""λίπος κοτόπουλου"",""αποξηραμένος πολτός μήλου"",""έλαιο σολομού (3%)"",""φυσικά αρώματα"",""μαγιά μπύρας"",""υδρολυμένη μαγιά (0,5% - πηγή ινοσιτόλης και αμινοξέων)"",""άλευρο μπιζελιού"",""γλυκοζαμίνη (300 mg/kg)"",""fructo-ολιγοσακχαρίτες (230 mg/kg)"",""θειική χονδροϊτίνη (230 mg/kg)"",""mannan-ολιγοσακχαρίτες (180 mg/kg)"",""yucca schidigera (180 mg/kg)"",""σπόροι γαϊδουράγκαθου (110 mg/kg)"",""β-γλυκάνες (60 mg/kg)"",""αποξηραμένη δρόγη (60 mg/kg)"",""αποξηραμένο ιπποφαές (60 mg/kg)"",""προβιοτικά Lactobacillus helveticus HA – 122 αδρανοποιημένα (15x109 κύτταρα/κιλό)""]",chicken;salmon,potato;pea,fat;oil,yucca,"Πρόσθετα θρεπτικά συστατικά ανά 1 kg: βιταμίνη A (3a672a) 23000 IU, βιταμίνη D3 (3a671) 1700 IU, βιταμίνη E (3a700) 550 mg, βιταμίνη C (3a312) 350 mg, ταυρίνη (3a370) 1500 mg, χλωριούχος χολίνη (3a890) 1800 mg, L-καρνιτίνη (3a910) 300 mg, βιταμίνη B1 (3a821) 3 mg, βιταμίνη B2 (3a825i) 11 mg, βιοτίνη (3a880) 4 mg, φυλικό οξύ (3a316) 1,4 mg, βιταμίνη B6 (3a831) 3 mg, D-παντοθενικό ασβέστιο (3a841) 30 mg, νικοτιναμίδη (3a315) 38 mg, βιταμίνη B12 0,12 mg, ιώδιο (3b201) 0,9 mg, οργανικός ψευδάργυρος (3b606) 100 mg, οργανικό μαγγάνιο (3b504) 45 mg, οργανικός χαλκός (3b406) 20 mg, οργανικός σίδηρος (3b106) 88 mg, οργανικό σελήνιο (3b810) 0,18 mg. Περιέχει αντιοξειδωτικά εγκεκριμένα από την ΕΕ: εκχυλίσματα τοκοφερόλης από φυτικά έλαια (1b306 (i)), παλμιτικό ασκορβύλιο (1b304) και εκχύλισμα δεντρολίβανου.","Μην ξεχνάτε! Κάθε σκύλος είναι διαφορετικός και η ποσότητα παρεχόμενης τροφής είναι πιθανό να αλλάζει με βάση την ηλικία και τον τρόπο ζωής του. Χρησιμοποιήστε την συνιστώμενη δόση σαν οδηγό, παρακολουθείστε το βάρος του και προσαρμόστε ανάλογα τις ποσότητες για τον μικρό μας φίλο. Ταΐστε τον δύο φορές την ημέρα, έχοντας πάντα δίπλα του φρέσκο, καθαρό νερό! Οδηγίες Μετάβασης Εάν ταΐζετε το σκυλάκι σας για πρώτη φορά Brit συνιστάται να περάσετε από μία μεταβατική περίοδο αλλαγής της τροφής του, διάρκειας 7 έως 10 ημερών. Ξεκινήστε με 25% της νέας τροφής και 75% της παλιάς. Σταδιακά αυξήστε την ποσότητα της καινούργιας τροφής μέχρι να φτάσετε να τον ταΐζετε με αυτή εξολοκλήρου. Δοσολογία Βάρος Ενήλικου Σκύλου 25kg 30kg 40kg 50kg 60kg 70kg 80kg 90kg και άνω Ηλικία Κουταβιού Συνιστώμενη Ημερήσια Δόση 1-3 μηνών Brit Puppy 3-4 μηνών 250gr 270gr 290gr 310gr 350gr 360gr 410gr 420gr 4-6 μηνών 280gr 310gr 380gr 420gr 520gr 570gr 620gr 680gr 6-12 μηνών 270gr 320gr 390gr 460gr 520gr 590gr 650gr 700gr 12-18 μηνών 260gr 310gr 380gr 450gr 510gr 590gr 650gr 700gr 18-24 μηνών 260gr 300gr 370gr 430gr 510gr 580gr 640gr 690gr 24-30 μηνών Adult Large Breed 430gr 500gr 550gr 610gr 670gr 30 μηνών και άνω Βάρος Ενήλικου Σκύλου; 25kg: 30kg: 40kg: 50kg: 60kg: 70kg: 80kg: 90kg και άνω; Ηλικία Κουταβιού: Συνιστώμενη Ημερήσια Δόση; 1-3 μηνών: Brit Puppy; 3-4 μηνών: 250gr: 270gr: 290gr: 310gr: 350gr: 360gr: 410gr: 420gr; 4-6 μηνών: 280gr: 310gr: 380gr: 420gr: 520gr: 570gr: 620gr: 680gr; 6-12 μηνών: 270gr: 320gr: 390gr: 460gr: 520gr: 590gr: 650gr: 700gr; 12-18 μηνών: 260gr: 310gr: 380gr: 450gr: 510gr: 590gr: 650gr: 700gr; 18-24 μηνών: 260gr: 300gr: 370gr: 430gr: 510gr: 580gr: 640gr: 690gr; 24-30 μηνών: Adult Large Breed: 430gr: 500gr: 550gr: 610gr: 670gr; 30 μηνών και άνω",373,3730,28,1.9,3.2,7,10,1.2,0.9,0.5,,,1.2,1.9,0.16,0.12,,1500,300,,,3,3,550,88,100,20,45,0.9,0.18,needs_review,https://www.gatoskilo.gr/ksira-trofi-skyloy/26510-brit-care-grain-free-dog-junior-large-salmon-12kg.html,retailer,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\26510-brit-care-grain-free-dog-junior-large-salmon-12kg.html; pack_sizes_seen=12kg,brit-care-grain-free-dog-junior-large-salmon-dog-dry-gr-gatoskilo,8595602558865,false
