brand,formula_name,display_name,species,format,life_stage,dog_size,breed_target,medical_tags,commercial_tags,ingredient_text,ingredients,primary_animal_proteins,carbohydrate_sources,fat_sources,fiber_sources,additives_text,feeding_guide_text,kcal_per_100g,kcal_per_kg,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,calcium_percent,phosphorus_percent,sodium_percent,magnesium_percent,potassium_percent,omega3_percent,omega6_percent,dha_percent,epa_percent,taurine_mgkg,l_carnitine_mgkg,glucosamine_mgkg,chondroitin_mgkg,vitamin_a_iukg,vitamin_d3_iukg,vitamin_e_mgkg,iron_mgkg,zinc_mgkg,copper_mgkg,manganese_mgkg,iodine_mgkg,selenium_mgkg,data_quality_status,data_source_url,source_priority,source_notes,formula_key,ean,is_recommendable
Royal Canin,Pomeranian Adult,Royal Canin Pomeranian Adult,dog,dry,senior,small,Pomeranian,skin_coat,dog|dry|royal_canin|adult|small_breed|skin_coat|breed_specific,"ΣΥΝΘΕΣΗ: αραβόσιτος, αφυδατωμένη πρωτεΐνη πουλερικών, σιτάλευρο, ρύζι, γλουτένη σίτου*, ζωικά λίπη, υδρολυμένες ζωικές πρωτεΐνες, πούλπα κιχωρίου, ιχθυέλαιο, ανόργανα στοιχεία, έλαιο σόγιας, ψύλλιο (σπόροι με φλοιό) (0,5%), φρουκτοολιγοσακχαρίτες, έλαιο βοράγου (0,1%), γλυκοζαμίνη από ζύμωση, άλευρο ταγέτη, υδρολυμένος χόνδρος (πηγή χονδροϊτίνης).","[""ΣΥΝΘΕΣΗ: αραβόσιτος"",""αφυδατωμένη πρωτεΐνη πουλερικών"",""σιτάλευρο"",""ρύζι"",""γλουτένη σίτου*"",""ζωικά λίπη"",""υδρολυμένες ζωικές πρωτεΐνες"",""πούλπα κιχωρίου"",""ιχθυέλαιο"",""ανόργανα στοιχεία"",""έλαιο σόγιας"",""ψύλλιο (σπόροι με φλοιό) (0,5%)"",""φρουκτοολιγοσακχαρίτες"",""έλαιο βοράγου (0,1%)"",""γλυκοζαμίνη από ζύμωση"",""άλευρο ταγέτη"",""υδρολυμένος χόνδρος (πηγή χονδροϊτίνης)""]",poultry,rice,animal_fats|fish_oil,,"ΠΡΟΣΘΕΤΕΣ ΥΛΕΣ (ανά kg): Διατροφικές πρόσθετες ύλες: Βιταμίνη A: 29940 IU, Βιταμίνη D3: 800 IU, Σίδηρος (3b103): 42 mg, Ιώδιο (3b201, 3b202): 4,2 mg, Χαλκός (3b405, 3b406): 13 mg, Μαγγάνιο (3b502, 3b504): 55 mg, Ψευδάργυρος (3b603, 3b605, 3b606): 136 mg, Σελήνιο (3b801, 3b811, 3b812): 0,09 mg - Τεχνολογικές πρόσθετες ύλες: Κλινοπτιλόλιθος ιζηματογενούς προέλευσης: 10 g - Συντηρητικά - Αντιοξειδωτικά.","Dog Weight Low activity Normal activity Hight activity 1 kg 24 g (2/8 cup) 28 g ( 2/8 cup) 32 g (3/8 cup) 2kg 41 g (3/8 cup) 47 g (4/8 cup) 53 g (4/8 cup) 3 kg 55 g (5/8 cup) 64 g (5/8 cup) 72 g (6/8 cup) 3,5 kg 62 g (5/8 cup) 71 g (6/8 cup) 81 g (7/8 cup)",394.4,3944,26,16,1.6,5.4,,,,,,,,,,,,,,,,800,,42,136,,55,,0.09,needs_review,https://www.royalcanin.com/gr/dogs/products/retail-products/pomeranian-adult-1255,official,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Pomeranian; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true,royal-canin-pomeranian-adult-dog-dry-gr-official,,false
Royal Canin,STARTER Mother & Babydog - MAXI,Royal Canin STARTER Mother & Babydog - MAXI,dog,dry,puppy,large,Any,,dog|dry|royal_canin|puppy|large_breed,"ΣΥΝΘΕΣΗ: ρύζι, αφυδατωμένη πρωτεΐνη πουλερικών, ζωικά λίπη, γλουτένη σιταριού*, καλαμπόκι, υδρολυμένες ζωικές πρωτεΐνες, ανόργανα συστατικά, πούλπα τεύτλων, έλαιο σόγιας, φυτικές ίνες, ιχθυέλαιο, ψύλλιο (σπόροι με φλοιό), φρουκτοολιγοσακχαρίτες, υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%), έλαιο φυκών Schizochytrium sp. (πηγή DHA), άλας βουτυρικού οξέος, άλευρο ταγέτη.","[""ΣΥΝΘΕΣΗ: ρύζι"",""αφυδατωμένη πρωτεΐνη πουλερικών"",""ζωικά λίπη"",""γλουτένη σιταριού*"",""καλαμπόκι"",""υδρολυμένες ζωικές πρωτεΐνες"",""ανόργανα συστατικά"",""πούλπα τεύτλων"",""έλαιο σόγιας"",""φυτικές ίνες"",""ιχθυέλαιο"",""ψύλλιο (σπόροι με φλοιό)"",""φρουκτοολιγοσακχαρίτες"",""υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%)"",""έλαιο φυκών Schizochytrium sp. (πηγή DHA)"",""άλας βουτυρικού οξέος"",""άλευρο ταγέτη""]",poultry,rice|corn,animal_fats|fish_oil,vegetable_fibres|beet_pulp,"ΠΡΟΣΘΕΤΕΣ ΥΛΕΣ (ανά kg): Διατροφικές πρόσθετες ύλες: Βιταμίνη A: 18500 IU, Βιταμίνη D3: 1200 IU, Σίδηρος (3b103): 42 mg, Ιώδιο (3b201, 3b202): 4,2 mg, Χαλκός (3b405, 3b406): 13 mg, Μαγγάνιο (3b502, 3b504): 55 mg, Ψευδάργυρος (3b603, 3b605, 3b606): 136 mg, Σελήνιο (3b801, 3b811, 3b812): 0,06 mg - Τεχνολογικές πρόσθετες ύλες: Κλινοπτιλόλιθος ιζηματογενούς προέλευσης: 10 g - Συντηρητικά - Αντιοξειδωτικά.",ΜΟΝΟ ΞΗΡΑ ΤΡΟΦΗ Ηλικία (εβδομάδες) Βάρος ως ενήλικο 0 to 2 2-3 3-4 4-5 5-6 6-7 7-8 26 Kg BABY DOG MILK 30g 90g 155g 170g 225g 280g 30 Kg BABY DOG MILK 30g 90g 155g 170g 225g 280g 35 Kg BABY DOG MILK 30g 110g 170g 190g 245g 320g 40 Kg BABY DOG MILK 30g 110g 170g 190g 245g 320g 44 Kg BABY DOG MILK 30g 110g 170g 190g 245g 320g ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ +ΥΓΡΗ ΤΡΟΦΗ ΥΓΡΗ ΤΡΟΦΗ Ηλικία (εβδομάδες) Βάρος ως ενήλικο Κονσέρβα 195g Mother & Babydog Πολύ μαλακή μους 0 to 2 2-3 3-4 4-5 5-6 6-7 7-8 26 Kg 1/2 για 2-3 μηνών. 1 για τους υπόλοιπους. BABY DOG MILK 6g 42g 109g 124g 180g 236g 30 Kg 1/2 για 2-3 μηνών. 1 για τους υπόλοιπους. BABY DOG MILK 5g 41g 106g 121g 176g 231g 35 Kg 1 BABY DOG MILK 5g 61g 121gg 141g 196g 271g 40 Kg 1 BABY DOG MILK 5g 61g 121g 141g 196g 271g 44 Kg 1 BABY DOG MILK 5g 61g 121g 141g 196g 271g ΜΟΝΟ ΞΗΡΑ ΤΡΟΦΗ ΓΑΛΟΥΧΙΑ ΣΕ ΕΒΔΟΜΑΔΕΣ Βάρος σκύλου 6 7 8 9 ΓΑΛΟΥΧΙΑ 26 Kg 334g 390g 395g 455g Προαιρετικά 30 Kg 372g 445g 439g 520g Προαιρετικά 35 Kg 417g 500g 493g 580g Προαιρετικά 40 Kg 461g 550g 545g 640g Προαιρετικά 44 Kg 495g 600g 585g 700g Προαιρετικά ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ +ΥΓΡΗ ΤΡΟΦΗ ΥΓΡΗ ΤΡΟΦΗ ΓΑΛΟΥΧΙΑ ΣΕ ΕΒΔΟΜΑΔΕΣ Βάρος σκύλου Κονσέρβα 195g Mother & Babydog πολύ μαλακή μους 6 8 ΓΑΛΟΥΧΙΑ 26 Kg 1 284g 345g Προαιρετικά 30 Kg 1 322g 390g Προαιρετικά 35 Kg 1 368g 444g Προαιρετικά 40 Kg 1 412g 496g Προαιρετικά 44 Kg 1 446g 536g Προαιρετικά,417.3,4173,30,22,1.8,8.4,,,,,,,,,,,,,,,,1200,,42,136,,55,,0.06,needs_review,https://www.royalcanin.com/gr/dogs/products/retail-products/starter-mother-%26-babydog---maxi-2994,official,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true,royal-canin-starter-mother-babydog-maxi-dog-dry-gr-official,,false
Royal Canin,STARTER Mother & Babydog - MEDIUM,Royal Canin STARTER Mother & Babydog - MEDIUM,dog,dry,puppy,medium,Any,,dog|dry|royal_canin|puppy|medium_breed,"ΣΥΝΘΕΣΗ: Aφυδατωμένη πρωτεΐνη πουλερικών, ρύζι, ζωικά λίπη, γλουτένη σιταριού*, καλαμπόκι, πούλπα τεύτλων, υδρολυμένες ζωικές πρωτεΐνες, ανόργανα συστατικά, έλαιο σόγιας, ιχθυέλαιο, φρουκτο-ολιγοσακχαρίτες, υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%), έλαιο φυκών Schizochytrium sp. (πηγή DHA), άλας βουτυρικού οξέος, άλευρο ταγέτη.","[""ΣΥΝΘΕΣΗ: Aφυδατωμένη πρωτεΐνη πουλερικών"",""ρύζι"",""ζωικά λίπη"",""γλουτένη σιταριού*"",""καλαμπόκι"",""πούλπα τεύτλων"",""υδρολυμένες ζωικές πρωτεΐνες"",""ανόργανα συστατικά"",""έλαιο σόγιας"",""ιχθυέλαιο"",""φρουκτο-ολιγοσακχαρίτες"",""υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%)"",""έλαιο φυκών Schizochytrium sp. (πηγή DHA)"",""άλας βουτυρικού οξέος"",""άλευρο ταγέτη""]",poultry,rice|corn,animal_fats|fish_oil,beet_pulp,"ΠΡΟΣΘΕΤΕΣ ΥΛΕΣ (ανά kg): Διατροφικές πρόσθετες ύλες: Βιταμίνη A: 18500 IU, Βιταμίνη D3: 1200 IU, Σίδηρος (3b103): 40 mg, Ιώδιο (3b201, 3b202): 4 mg, Χαλκός (3b405, 3b406): 12 mg, Μαγγάνιο (3b502, 3b504): 52 mg, Ψευδάργυρος (3b603, 3b605, 3b606): 131 mg, Σελήνιο (3b801, 3b811, 3b812): 0.07 mg - Τεχνολογικές πρόσθετες ύλες: Κλινοπτιλόλιθος ιζηματογενούς προέλευσης: 10 g - Συντηρητικά - Αντιοξειδωτικά.","ΞΗΡΑ ΤΡΟΦΗ ΜΟΝΟ Ηλικία (ΕΒΔΟΜΑΔΕΣ) Βάρος ως ενήλικο (kg) 0 to 3 3 - 4 4 - 5 5 - 6 6 - 7 7 - 8 11 BABY DOG MILK 10g 30g 90g 120g 145g 14 BABY DOG MILK 30g 70g 120g 150g 190g 20 BABY DOG MILK 30g 100g 140g 190g 230g 25 BABY DOG MILK 90g 155g 170g 225g 280g ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ + ΥΓΡΗ ΤΡΟΦΗ ΥΓΡΗ ΤΡΟΦΗ Ηλικία (ΕΒΔΟΜΑΔΕΣ) Βάρος ως ενήλικο (kg) Κονσέρβα 195g Mother & Babydog Πολύ Μαλακή μους 0 - 3 3 - 4 4 - 5 5 - 6 6 - 7 7 - 8 11 1 BABY DOG MILK 0g 0g 42g 72g 97g 14 1 BABY DOG MILK 0g 21g 71g 101g 141g 20 1 BABY DOG MILK 0g 51g 91g 141g 181g 25 1 BABY DOG MILK 41g 106g 121g 176g 231g ΜΟΝΟ ΞΗΡΑ ΤΡΟΦΗ ΓΑΛΟΥΧΙΑ ΣΕ ΕΒΔΟΜΑΔΕΣ Βάρος σκύλου (kg) 6 8 ΓΑΛΟΥΧΙΑ 11 173g 205g Προαιρετικά 14 208g 245g Προαιρετικά 20 271g 321g Προαιρετικά 25 321g 379g Προαιρετικά ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ +ΥΓΡΗ ΤΡΟΦΗ ΥΓΡΗ ΤΡΟΦΗ ΓΑΛΟΥΧΙΑ ΣΕ ΕΒΔΟΜΑΔΕΣ Βάρος σκύλου (kg) Κονσέρβα 195g Mother & Babydog Πολύ μαλακή μους 6 8 ΓΑΛΟΥΧΙΑ 11 1 124g 156g Προαιρετικά 14 1 159g 197g Προαιρετικά 20 1 223g 272g Προαιρετικά 25 1 272g 330g Προαιρετικά ΟΔΗΓΙΕΣ ΣΙΤΙΣΗΣ: βλέπε πίνακα δοσολογίας. Αριθμός παρτίδας, αριθμός εργοστασιακής καταχώρησης και ημερομηνία ελάχιστης διατηρησιμότητας: βλέπε στη συσκευασία. Διατηρείται σε μέρος δροσερό και ξηρό.",421.6,4216,30,22,1.3,,,,,,,,,,,,,,,,,1200,,40,131,,52,,0.07,needs_review,https://www.royalcanin.com/gr/dogs/products/retail-products/starter-mother-%26-babydog---medium-2993,official,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true,royal-canin-starter-mother-babydog-medium-dog-dry-gr-official,,false
Royal Canin,STARTER Mother & Babydog - MINI,Royal Canin STARTER Mother & Babydog - MINI,dog,dry,puppy,small,Any,,dog|dry|royal_canin|puppy|small_breed,"ΣΥΝΘΕΣΗ: Aφυδατωμένη πρωτεΐνη πουλερικών, ρύζι, ζωικά λίπη, γλουτένη σιταριού*, καλαμπόκι, πούλπα τεύτλων, υδρολυμένες ζωικές πρωτεΐνες, ανόργανα συστατικά, έλαιο σόγιας, ιχθυέλαιο, φρουκτο-ολιγοσακχαρίτες, υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%), έλαιο φυκών Schizochytrium sp. (πηγή DHA), άλας βουτυρικού οξέος, άλευρο ταγέτη.","[""ΣΥΝΘΕΣΗ: Aφυδατωμένη πρωτεΐνη πουλερικών"",""ρύζι"",""ζωικά λίπη"",""γλουτένη σιταριού*"",""καλαμπόκι"",""πούλπα τεύτλων"",""υδρολυμένες ζωικές πρωτεΐνες"",""ανόργανα συστατικά"",""έλαιο σόγιας"",""ιχθυέλαιο"",""φρουκτο-ολιγοσακχαρίτες"",""υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%)"",""έλαιο φυκών Schizochytrium sp. (πηγή DHA)"",""άλας βουτυρικού οξέος"",""άλευρο ταγέτη""]",poultry,rice|corn,animal_fats|fish_oil,beet_pulp,"ΠΡΟΣΘΕΤΕΣ ΥΛΕΣ (ανά kg): Διατροφικές πρόσθετες ύλες: Βιταμίνη A: 18500 IU, Βιταμίνη D3: 1200 IU, Σίδηρος (3b103): 40 mg, Ιώδιο (3b201, 3b202): 4 mg, Χαλκός (3b405, 3b406): 12 mg, Μαγγάνιο (3b502, 3b504): 52 mg, Ψευδάργυρος (3b603, 3b605, 3b606): 131 mg, Σελήνιο (3b801, 3b811, 3b812): 0,07 mg - Τεχνολογικές πρόσθετες ύλες: Κλινοπτιλόλιθος ιζηματογενούς προέλευσης: 10 g - Συντηρητικά - Αντιοξειδωτικά.",ΜΟΝΟ ΞΗΡΑ ΤΡΟΦΗ Ηλικία (εβδομάδες) Βάρος ως ενήλικο 0 to 3 3 - 4 4 - 5 5 - 6 6 - 7 7 - 8 1 kg BABY DOG MILK 10g 30g 30g 40g 50g 2 kg BABY DOG MILK 10g 30g 30g 40g 50g 3 kg BABY DOG MILK 10g 30g 30g 40g 50g 4 kg BABY DOG MILK 10g 30g 60g 80g 95g 5 kg BABY DOG MILK 10g 30g 60g 80g 95g 7 kg BABY DOG MILK 10g 30g 90g 120g 145g 10 kg BABY DOG MILK 10g 30g 90g 120g 145g ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ + ΥΓΡΗ ΤΡΟΦΗ Wet Age (weeks) Βάρος ως ενήλικο Κονσέρβα195g Mother & Babydog Πολύ μαλακή μους 0 - 3 3 - 4 4 - 5 5 - 6 6 - 7 7 - 8 1 kg 1/2 BABY DOG MILK 0g 5g 5g 15g 25g 2 kg 1/2 BABY DOG MILK 0g 5g 5g 15g 25g 3 kg 1/2 BABY DOG MILK 0g 5g 5g 15g 25g 4 kg 1/2 BABY DOG MILK 0g 5g 35g 55g 70g 5 kg 1/2 BABY DOG MILK 0g 5g 35g 55g 70g 7 kg 1/2 BABY DOG MILK 0g 5g 65g 95g 120g 10 kg 1/2 BABY DOG MILK 0g 5g 65g 95g 120g ΞΗΡΑ ΤΡΟΦΗ ΜΟΝΟ ΓΑΛΟΥΧΙΑ ΣΕ ΕΒΔΟΜΑΔΕΣ Βάρος σκύλου 6 8 Γαλουχία 1 kg 29g 34g προαιρετικά 2 kg 55g 65g προαιρετικά 3 kg 66g 77g προαιρετικά 4 kg 95g 110g προαιρετικά 5 kg 96g 114g προαιρετικά 7 kg 124g 146g προαιρετικά 10 kg 162g 191g προαιρετικά ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ + ΥΓΡΗ ΤΡΟΦΗ Υγρή τροφή ΓΑΛΟΥΧΙΑ ΣΕ ΕΒΔΟΜΑΔΕΣ Βάρος σκύλου Κονσέρβα 195g Mother & Babydog Πολύ μαλακή μους 6 8 Γαλουχία 1 kg 1/2 4g 9g προαιρετικά 3 kg 1/2 41g 53g προαιρετικά 5 kg 1/2 72g 89g προαιρετικά 7 kg 1/2 99g 122g προαιρετικά 10 kg 1/2 137g 167g προαιρετικά,420.9,4209,,,,,,,,,,,,,,,,,,,,1200,,40,131,,52,,0.07,needs_review,https://www.royalcanin.com/gr/dogs/products/retail-products/starter-mother-%26-babydog---mini-2990,official,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true,royal-canin-starter-mother-babydog-mini-dog-dry-gr-official,,false
Royal Canin,PUPPY - MEDIUM,Royal Canin PUPPY - MEDIUM,dog,dry,puppy,medium,Any,,dog|dry|royal_canin|puppy|adult|medium_breed,,[],,,,,,ΜΟΝΟ ΞΗΡΑ ΤΡΟΦΗ Ηλικία (Μήνας) Βάρος ως ενήλικο 2 Μηνών 3 4 5 6 7 8 9 10 11 12 13 14 11 kg 154g 181g 193g 196g 196g 177g 159g 142g 140g 139g Medium Adult Medium Adult Medium Adult 12 kg 164g 193g 206g 209g 209g 189g 169g 151g 150g 148g Medium Adult Medium Adult Medium Adult 14 kg 183g 215g 231g 235g 235g 218g 203g 186g 169g 167g Medium Adult Medium Adult Medium Adult 15 kg 193g 227g 244g 248g 248g 230g 214g 196g 178g 176g 176g Medium Adult Medium Adult 16 kg 201g 237g 255g 260g 260g 242g 225g 206g 187g 185g 184g Medium Adult Medium Adult 18 kg 216g 258g 278g 284g 284g 264g 246g 225g 204g 202g 201g Medium Adult Medium Adult 20 kg 232g 279g 301g 308g 308g 287g 267g 244g 222g 220g 218g Medium Adult Medium Adult 22 kg 236g 287g 310g 323g 331g 328g 297g 267g 238g 236g 235g Medium Adult Medium Adult 24 kg 241g 295g 319g 338g 354g 351g 318g 286g 255g 253g 251g Medium Adult Medium Adult 25 kg 243g 299g 324g 346g 365g 363g 329g 295g 263g 261g 260g 258g 258g ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ + ΥΓΡΗ ΤΡΟΦΗ ΥΓΡΗ ΤΡΟΦΗ Ηλικία (Μήνας) Βάρος ως ενήλικο Φακελάκι 140g Puppy Medium κομματάκια σε σάλτσα 2 μηνών 3 4 5 6 7 8 9 10 11 12 13 14 11 kg 1 119g 146g 158g 161g 160g 142g 123g 106g 105g 103g Medium Adult Medium Adult Medium Adult 12 kg 1 128g 157g 170g 174g 173g 154g 134g 116g 114g 113g Medium Adult Medium Adult Medium Adult 14 kg 1 148g 180g 196g 200g 200g 183g 167g 150g 133g 132g Medium Adult Medium Adult Medium Adult 15 kg 1 157g 191g 208g 213g 213g 195g 179g 161g 143g 141g 140g Medium Adult Medium Adult 16 kg 1 165g 202g 220g 225g 225g 206g 190g 170g 152g 150g 149g Medium Adult Medium Adult 18 kg 1 181g 223g 242g 249g 249g 229g 211g 190g 169g 167g 166g Medium Adult Medium Adult 20 kg 1 197g 244g 265g 273g 273g 252g 232g 209g 186g 184g 182g Medium Adult Medium Adult 22 kg 1 201g 252g 274g 288g 295g 293g 262g 232g 203g 201g 199g Medium Adult Medium Adult 24 kg 1 205g 260g 284g 303g 318g 316g 283g 250g 220g 218g 216g Medium Adult Medium Adult 25 kg 1 208g 264g 289g 310g 329g 327g 293g 260g 228g 226g 224g 222g 222g,412.5,4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,needs_review,https://www.royalcanin.com/gr/dogs/products/retail-products/puppy---medium-3003,official,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true,royal-canin-puppy-medium-dog-dry-gr-official,,false
Royal Canin,PUPPY - MINI,Royal Canin PUPPY - MINI,dog,dry,puppy,small,Any,,dog|dry|royal_canin|puppy|adult|small_breed,"ΣΥΝΘΕΣΗ: Aφυδατωμένη πρωτεΐνη πουλερικών, ρύζι, ζωικά λίπη, γλουτένη σιταριού*, καλαμπόκι, πούλπα τεύτλων, καλαμποκάλευρο, υδρολυμένες ζωικές πρωτεΐνες, γλουτένη καλαμποκιού, ανόργανα συστατικά, έλαιο σόγιας, ιχθυέλαιο, φρουκτο-ολιγοσακχαρίτες, υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%), έλαιο φυκών Schizochytrium sp. (πηγή DHA), xυμός Yucca schidigera, άλευρο ταγέτη.","[""ΣΥΝΘΕΣΗ: Aφυδατωμένη πρωτεΐνη πουλερικών"",""ρύζι"",""ζωικά λίπη"",""γλουτένη σιταριού*"",""καλαμπόκι"",""πούλπα τεύτλων"",""καλαμποκάλευρο"",""υδρολυμένες ζωικές πρωτεΐνες"",""γλουτένη καλαμποκιού"",""ανόργανα συστατικά"",""έλαιο σόγιας"",""ιχθυέλαιο"",""φρουκτο-ολιγοσακχαρίτες"",""υδρολυμένη ζύμη (πηγή ολιγοσακχαριτών μαννάνης και Β-γλυκάνης) (0,30%)"",""έλαιο φυκών Schizochytrium sp. (πηγή DHA)"",""xυμός Yucca schidigera"",""άλευρο ταγέτη""]",poultry,rice|corn,animal_fats|fish_oil,beet_pulp,"ΠΡΟΣΘΕΤΕΣ ΥΛΕΣ (ανά kg): Διατροφικές πρόσθετες ύλες: Βιταμίνη A: 21500 IU, Βιταμίνη D3: 1000 IU, Σίδηρος (3b103): 38 mg, Ιώδιο (3b201, 3b202): 3,8 mg, Χαλκός (3b405, 3b406): 12 mg, Μαγγάνιο (3b502, 3b504): 50 mg, Ψευδάργυρος (3b603, 3b605, 3b606): 128 mg, Σελήνιο (3b801, 3b811, 3b812): 0,06 mg - Τεχνολογικές πρόσθετες ύλες: Κλινοπτιλόλιθος ιζηματογενούς προέλευσης: 10 g - Συντηρητικά - Αντιοξειδωτικά.","ΜΟΝΟ ΞΗΡΑ ΤΡΟΦΗ Ηλικία (Μήνες) Βάρος ως ενήλικο 2 μηνών 3 4 5 6 7 8 9 10 11 2 kg 49g 54g 56g 55g 48g 40g 40g 39g 39g Mini Adult 2.5 kg 56g 63g 65g 65g 57g 48g 47g 47g 46g Mini Adult 3 kg 64g 72g 75g 75g 68g 61g 54g 54g 53g Mini Adult 3.5 kg 71g 80g 84g 84g 76g 68g 60g 60g 59g Mini Adult 4 kg 78g 88g 92g 93g 84g 76g 67g 66g 66g Mini Adult 5 kg 93g 105g 110g 110g 100g 90g 79g 79g 78g Mini Adult 6 kg 103g 119g 125g 126g 125g 113g 101g 90g 89g Mini Adult 7 kg 113g 133g 141g 142g 141g 127g 114g 102g 100g Mini Adult 8 kg 124g 146g 155g 157g 156g 141g 126g 112g 111g Mini Adult 10 kg 146g 172g 183g 186g 185g 167g 150g 134g 133g 131g ΜΙΚΤΗ ΣΙΤΗΣΗ: ΞΗΡΑ + ΥΓΡΗ ΤΡΟΦΗ ΥΓΡΗ ΤΡΟΦΗ Ηλικία (Μήνας) Βάρος ως ενήλικο Φακελάκι 85g Puppy Mini κομματάκια σε σάλτσα 2 μηνών 3 4 5 6 7 8 9 10 11 2 kg 1 28g 34g 35g 35g 27g 19g 19g 18g 18g Mini Adult 2.5 kg 1 36g 42g 44g 45g 36g 27g 26g 26g 25g Mini Adult 3 kg 1 43g 51g 54g 54g 47g 40g 33g 33g 32g Mini Adult 3.5 kg 1 50g 59g 63g 63g 55g 48g 40g 39g 39g Mini Adult 4 kg 1 58g 68g 72g 72g 63g 55g 46g 46g 45g Mini Adult 5 kg 1 72g 84g 89g 90g 79g 69g 59g 58g 57g Mini Adult 6 kg 1 82g 98g 104g 106g 104g 92g 80g 69g 68g Mini Adult 7 kg 1 92g 112g 120g 121g 120g 107g 93g 81g 80g Mini Adult 8 kg 1 103g 125g 134g 136g 135g 120g 105g 91g 90g Mini Adult 10 kg 1 126g 151g 162g 165g 164g 147g 129g 113g 112g 110g ΟΔΗΓΙΕΣ ΣΙΤΙΣΗΣ: βλέπε πίνακα δοσολογίας. Αριθμός παρτίδας, αριθμός εργοστασιακής καταχώρησης και ημερομηνία ελάχιστης διατηρησιμότητας: βλέπε στη συσκευασία. Διατηρείται σε μέρος δροσερό και ξηρό.",407.2,4072,,,,,,,,,,,,,,,,,,,,1000,,38,128,,50,,0.06,needs_review,https://www.royalcanin.com/gr/dogs/products/retail-products/puppy---mini-3000,official,market=GR; locale=el; basis=as-fed; source_tier=official; source_kind=royal_canin_algolia_plus_product_page; category_batch=true; human_qa_required_before_recommendation=true; official_structured_product_resource=true; breed_target=Any; calcium_phosphorus_not_consistently_visible_on_gr_retail_pages=true,royal-canin-puppy-mini-dog-dry-gr-official,,false
